price(euros),energy_class,climate_class,subtype,district,bathroom_lavatory_counts,is_rent,rent_or_sale,floor_num,rooms_num,bedrooms_num,area(m^2)
2400000,D,B,Apartment,Paris 6th (75006),2,False,sale,2,5,2,116.73
30000,D,A,Garage/Parking,Paris 16th (75016),2,False,sale,2,3,2,43.64
1950000,D,D,Apartment,Paris 7th (75007),4,False,sale,3,5,4,115.23
2490000,G,F,Apartment,Paris 6th (75006),3,False,sale,2,6,3,152.48
2650000,D,B,Apartment,Paris 9th (75009),3,False,sale,2,7,3,227.18
980000,C,D,Apartment,Paris 14th (75014),2,False,sale,2,4,2,76.51
1050000,F,F,Apartment,Paris 4th (75004),2,False,sale,2,2,2,67.55
1410000,D,D,Apartment,Paris 16th (75016),3,False,sale,3,5,3,113.0
1990000,A,A,Apartment,Paris 6th (75006),2,False,sale,5,4,2,119.96
3250000,F,E,Apartment,Paris 7th (75007),2,False,sale,5,7,2,165.0
1390000,D,D,Apartment,Paris 16th (75016),4,False,sale,3,6,4,152.0
1500000,D,D,Apartment,Paris 2nd (75002),3,False,sale,1,5,3,138.0
420000,E,E,Apartment,Paris 18th (75018),1,False,sale,1,2,1,55.08
3400000,E,E,Apartment,Paris 16th (75016),5,False,sale,5,9,5,268.17
480000,D,A,Apartment,Paris 16th (75016),2,False,sale,2,3,2,43.64
940000,E,F,Apartment,Paris 16th (75016),2,False,sale,5,3,2,83.43
1840000,C,E,Apartment,Paris 4th (75004),3,False,sale,Top,5,3,130.0
1050000,F,E,Apartment,Paris 7th (75007),2,False,sale,Ground,4,2,92.02
2150000,F,F,Apartment,Paris 4th (75004),3,False,sale,1,4,3,125.11
545000,D,D,Apartment,Paris 16th (75016),2,False,sale,3,2,2,53.44
2950000,E,E,Apartment,Paris 8th (75008),5,False,sale,1,6,5,213.0
1370000,C,D,Apartment,Paris 15th (75015),2,False,sale,1,4,2,94.7
1450000,E,E,Apartment,Paris 7th (75007),2,False,sale,5,4,2,87.08
1100000,E,E,Apartment,Paris 4th (75004),2,False,sale,2,4,2,78.52
540000,D,B,Apartment,Paris 10th (75010),1,False,sale,9,1,1,45.08
1295000,A,A,Apartment,Paris 16th (75016),2,False,sale,5,3,2,87.0
1250000,D,E,Apartment,Paris 16th (75016),2,False,sale,2,4,2,89.01
790000,D,B,Apartment,Paris 16th (75016),2,False,sale,3,2,2,57.18
445000,D,D,Apartment,Paris 17th (75017),1,False,sale,5,2,1,38.75
1095000,C,D,Apartment,Paris 17th (75017),3,False,sale,5,4,3,111.85
1080000,C,D,Apartment,Paris 17th (75017),3,False,sale,4,4,3,111.87
320000,D,B,Apartment,Paris 3rd (75003),1,False,sale,3,1,1,20.38
735000,F,C,Apartment,Paris 6th (75006),1,False,sale,1,2,1,35.34
698000,D,D,Apartment,Paris 11th (75011),1,False,sale,5,2,1,54.89
621000,F,C,Apartment,Paris 17th (75017),2,False,sale,1,3,2,47.3
1550000,D,D,Apartment,Paris 16th (75016),3,False,sale,5,4,3,118.09
575000,G,C,Apartment,Paris 6th (75006),1,False,sale,3,2,1,33.53
1290000,G,C,Apartment,Paris 8th (75008),2,False,sale,2,5,2,102.08
2100000,E,E,Apartment,Paris 17th (75017),2,False,sale,3,7,2,166.34
2200000,E,E,Apartment,Paris 7th (75007),3,False,sale,7,5,3,140.0
430000,A,A,Apartment,Paris 1st (75001),2,False,sale,5,2,2,34.52
1050000,C,A,Apartment,Paris 15th (75015),3,False,sale,3,5,3,99.47
1150000,D,E,Apartment,Paris 16th (75016),1,False,sale,2,2,1,60.0
1290000,D,A,Apartment,Paris 16th (75016),2,False,sale,Top,4,2,77.0
1530000,E,E,Apartment,Paris 11th (75011),2,False,sale,Ground,5,2,129.12
950000,D,D,Apartment,Paris 14th (75014),2,False,sale,6,4,2,85.82
355000,F,C,Apartment,Paris 5th (75005),1,False,sale,3,2,1,26.32
640000,E,E,Apartment,Paris 16th (75016),1,False,sale,Ground,3,1,59.3
695000,D,D,Apartment,Paris 14th (75014),2,False,sale,10,2,2,49.05
990000,D,B,Apartment,Paris 11th (75011),2,False,sale,3,3,2,74.56
540000,E,B,Apartment,Paris 6th (75006),1,False,sale,1,1,1,31.26
700000,E,B,Apartment,Paris 6th (75006),1,False,sale,1,2,1,43.79
70000,D,E,Garage/Parking,Paris 16th (75016),2,False,sale,5,4,2,95.0
1355000,D,D,Apartment,Paris 17th (75017),3,False,sale,4,5,3,99.0
400000,D,E,Apartment,Paris 6th (75006),1,False,sale,6,1,1,15.39
330750,D,E,Apartment,Paris 6th (75006),2,False,sale,6,1,2,20.89
283500,D,E,Apartment,Paris 6th (75006),2,False,sale,6,1,2,17.53
1260000,D,D,Apartment,Paris 8th (75008),2,False,sale,6,3,2,73.98
740000,D,D,Apartment,Paris 1st (75001),2,False,sale,6,2,2,40.0
1999000,A,C,Apartment,Paris 16th (75016),3,False,sale,1,5,3,146.0
1050000,C,A,Apartment,Paris 3rd (75003),2,False,sale,3,3,2,64.53
1790000,F,C,Apartment,Paris 7th (75007),2,False,sale,1,5,2,103.57
1280000,D,D,Apartment,Paris 13th (75013),3,False,sale,2,5,3,109.0
1870000,D,D,Apartment,Paris 8th (75008),3,False,sale,1,5,3,155.0
1795000,C,D,Apartment,Paris 17th (75017),2,False,sale,5,6,2,123.04
270000,D,B,Apartment,Paris 5th (75005),1,False,sale,1,1,1,21.11
119000,E,B,Apartment,Paris 17th (75017),1,False,sale,7,1,1,9.45
655000,E,B,Apartment,Paris 6th (75006),2,False,sale,2,2,2,24.69
1498000,D,C,Apartment,Paris 16th (75016),2,False,sale,Ground,3,2,95.0
2850000,D,B,House,Paris 7th (75007),6,False,sale,Ground,7,6,191.0
1100000,G,C,Apartment,Paris 6th (75006),2,False,sale,4,3,2,56.08
3100000,D,D,Apartment,Paris 7th (75007),2,False,sale,4,5,2,150.04
1420000,E,D,Apartment,Paris 6th (75006),2,False,sale,5,3,2,75.19
2150000,E,E,Apartment,Paris 6th (75006),3,False,sale,1,4,3,104.03
2940000,E,E,Apartment,Paris 4th (75004),2,False,sale,2,5,2,157.26
1950000,D,B,Apartment,Paris 16th (75016),3,False,sale,2,5,3,143.16
1500000,D,E,Apartment,Paris 6th (75006),3,False,sale,2,6,3,92.0
2220000,B,C,Apartment,Paris 9th (75009),3,False,sale,3,5,3,152.94
1600000,E,D,Apartment,Paris 16th (75016),3,False,sale,6,5,3,114.0
1310000,G,C,Apartment,Paris 4th (75004),1,False,sale,Ground,2,1,64.68
2037750,E,E,Apartment,Paris 3rd (75003),2,False,sale,5,4,2,104.29
995000,E,D,Apartment,Paris 7th (75007),2,False,sale,1,3,2,74.42
3380000,E,E,Apartment,Paris 7th (75007),3,False,sale,4,5,3,224.8
1340000,E,D,Apartment,Paris 5th (75005),3,False,sale,Ground,5,3,81.5
2900000,G,F,Apartment,Paris 6th (75006),2,False,sale,1,5,2,180.0
1190000,D,E,Apartment,Paris 16th (75016),3,False,sale,5,4,3,105.0
750000,E,E,Apartment,Paris 16th (75016),2,False,sale,Ground,2,2,62.0
870000,E,E,Apartment,Paris 16th (75016),2,False,sale,5,4,2,73.06
2290000,D,D,Apartment,Paris 8th (75008),3,False,sale,1,5,3,187.84
1370000,D,D,Apartment,Paris 16th (75016),3,False,sale,7,5,3,137.22
2550000,C,D,Apartment,Paris 5th (75005),2,False,sale,3,6,2,149.0
425000,D,D,Apartment,Paris 16th (75016),1,False,sale,7,2,1,42.54
2500000,D,D,Apartment,Paris 5th (75005),2,False,sale,4,7,2,174.58
790000,F,F,Apartment,Paris 17th (75017),2,False,sale,7,4,2,56.11
3500000,G,F,House,Paris 17th (75017),3,False,sale,Ground,5,3,144.99
1490000,C,D,Apartment,Paris 6th (75006),3,False,sale,2,4,3,86.22
1290000,D,D,Apartment,Paris 17th (75017),3,False,sale,1,5,3,118.03
2650000,D,E,Apartment,Paris 4th (75004),1,False,sale,5,4,1,88.0
1550000,C,D,Apartment,Paris 8th (75008),1,False,sale,8,2,1,65.0
1400000,D,E,House,Paris 16th (75016),0,False,sale,5,5,0,118.0
2895000,E,E,Apartment,Paris 16th (75016),2,False,sale,2,6,2,211.87
1350000,C,D,Apartment,Paris 16th (75016),3,False,sale,3,5,3,128.24
355000,G,C,Apartment,Paris 14th (75014),1,False,sale,1,1,1,35.0
1100000,E,B,Apartment,Paris 3rd (75003),2,False,sale,2,3,2,92.0
1475000,C,C,Apartment,Paris 15th (75015),2,False,sale,Ground,4,2,100.0
595000,G,C,Apartment,Paris 6th (75006),1,False,sale,2,2,1,34.37
1295000,C,C,Apartment,Paris 7th (75007),2,False,sale,5,2,2,65.48
960000,E,F,Apartment,Paris 17th (75017),2,False,sale,6,4,2,79.43
2990000,D,B,Apartment,Paris 7th (75007),2,False,sale,5,4,2,112.6
1400000,D,D,Apartment,Paris 4th (75004),2,False,sale,3,4,2,93.75
1470000,C,E,Apartment,Paris 8th (75008),3,False,sale,1,3,3,96.76
1800000,F,F,House,Paris 13th (75013),1,False,sale,5,6,1,180.0
2600000,E,E,Apartment,Paris 6th (75006),2,False,sale,1,6,2,143.65
1490000,C,A,Apartment,Paris 9th (75009),3,False,sale,Top,4,3,83.82
2500000,D,D,Apartment,Paris 6th (75006),2,False,sale,4,6,2,122.7
1750000,C,C,Apartment,Paris 15th (75015),2,False,sale,9,4,2,75.56
1495000,C,C,Apartment,Paris 15th (75015),3,False,sale,6,4,3,87.77
1750000,E,E,Apartment,Paris 17th (75017),3,False,sale,2,5,3,141.47
715000,E,D,Apartment,Paris 5th (75005),1,False,sale,5,2,1,44.0
730000,E,B,Apartment,Paris 1st (75001),1,False,sale,5,2,1,52.67
1470000,D,D,Apartment,Paris 17th (75017),3,False,sale,2,3,3,94.01
890000,C,C,Apartment,Paris 7th (75007),1,False,sale,2,2,1,59.06
1495000,E,E,Apartment,Paris 4th (75004),2,False,sale,5,4,2,95.21
1895000,E,E,Apartment,Paris 16th (75016),4,False,sale,3,7,4,154.0
2400000,E,E,Apartment,Paris 17th (75017),3,False,sale,1,5,3,187.13
350000,D,D,Apartment,Paris 5th (75005),2,False,sale,3,1,2,26.0
1630000,C,D,Apartment,Paris 18th (75018),2,False,sale,4,5,2,101.7
995000,D,B,Apartment,Paris 4th (75004),2,False,sale,2,3,2,75.3
3390000,D,B,Apartment,Paris 6th (75006),2,False,sale,7,3,2,122.9
1600000,D,D,Apartment,Paris 6th (75006),2,False,sale,5,4,2,110.6
1580000,D,D,Apartment,Paris 16th (75016),3,False,sale,5,5,3,137.0
630000,E,B,Apartment,Paris 6th (75006),2,False,sale,6,2,2,36.04
440000,F,C,Apartment,Paris 8th (75008),1,False,sale,1,2,1,33.75
2037000,D,B,Apartment,Paris 7th (75007),3,False,sale,1,5,3,125.05
1035000,F,F,Apartment,Paris 16th (75016),2,False,sale,6,3,2,84.5
1750000,C,C,Apartment,Paris 3rd (75003),2,False,sale,2,5,2,108.0
3280000,D,D,Apartment,Paris 7th (75007),3,False,sale,3,4,3,137.67
922000,E,E,Apartment,Paris 16th (75016),2,False,sale,1,3,2,72.0
1580000,E,E,Apartment,Paris 6th (75006),2,False,sale,2,3,2,76.09
350000,G,E,Apartment,Paris 6th (75006),0,False,sale,Ground,1,0,22.5
1500000,E,E,Apartment,Paris 16th (75016),2,False,sale,3,5,2,121.51
1990000,E,E,Apartment,Paris 5th (75005),3,False,sale,3,5,3,113.86
2790000,D,D,Apartment,Paris 6th (75006),3,False,sale,3,6,3,168.77
599000,D,B,Apartment,Paris 16th (75016),1,False,sale,6,2,1,38.58
997500,D,B,Office,Paris 18th (75018),0,False,sale,Ground,3,0,73.93
1150000,E,E,Apartment,Paris 4th (75004),2,False,sale,1,3,2,75.5
2900000,E,E,Apartment,Paris 6th (75006),3,False,sale,2,5,3,158.38
1390000,D,D,Apartment,Paris 16th (75016),2,False,sale,5,4,2,80.56
120000,D,E,Apartment,Paris 8th (75008),2,False,sale,4,4,2,95.0
580000,F,F,Apartment,Paris 7th (75007),0,False,sale,3,2,0,38.51
990000,C,D,Apartment,Paris 16th (75016),2,False,sale,8,4,2,96.14
1830000,E,E,Apartment,Paris 5th (75005),3,False,sale,4,4,3,120.88
2850000,E,B,Apartment,Paris 3rd (75003),3,False,sale,1,5,3,143.06
780000,G,C,Apartment,Paris 3rd (75003),0,False,sale,5,4,0,66.35
1155000,E,B,Apartment,Paris 6th (75006),2,False,sale,4,2,2,51.23
1250000,E,B,Apartment,Paris 16th (75016),2,False,sale,5,4,2,93.0
1550000,E,F,Apartment,Paris 17th (75017),4,False,sale,4,6,4,155.5
2495000,D,D,Apartment,Paris 6th (75006),2,False,sale,5,4,2,95.61
700000,E,B,Apartment,Paris 6th (75006),1,False,sale,1,2,1,48.76
1990000,D,D,Apartment,Paris 8th (75008),4,False,sale,4,5,4,151.0
2675000,C,C,House,Paris 16th (75016),4,False,sale,5,10,4,230.0
2350000,C,C,Apartment,Paris 8th (75008),3,False,sale,4,4,3,127.0
2500000,E,E,Apartment,Paris 14th (75014),4,False,sale,6,5,4,108.09
1600000,D,D,Apartment,Paris 7th (75007),0,False,sale,3,3,0,93.67
950000,D,B,Apartment,Paris 20th (75020),3,False,sale,5,5,3,96.76
2760000,D,D,Apartment,Paris 7th (75007),3,False,sale,Ground,6,3,196.15
640000,E,B,Apartment,Paris 6th (75006),1,False,sale,3,3,1,40.37
2350000,C,D,Apartment,Paris 16th (75016),4,False,sale,8,6,4,175.0
1440000,E,D,Apartment,Paris 13th (75013),2,False,sale,6,5,2,120.0
1700000,A,A,Apartment,Paris 6th (75006),2,False,sale,3,4,2,81.1
299000,D,E,Apartment,Paris 15th (75015),1,False,sale,4,1,1,29.0
2990000,C,D,House,Paris 17th (75017),4,False,sale,5,11,4,307.15
1650000,E,E,Apartment,Paris 7th (75007),3,False,sale,2,5,3,127.0
1100000,E,B,Apartment,Paris 16th (75016),2,False,sale,4,4,2,99.33
1140000,D,B,Apartment,Paris 7th (75007),2,False,sale,2,2,2,51.9
3450000,C,D,Apartment,Paris 16th (75016),0,False,sale,3,7,0,256.13
1895000,D,D,Apartment,Paris 7th (75007),3,False,sale,1,5,3,150.12
1995000,E,E,Apartment,Paris 7th (75007),3,False,sale,2,5,3,151.31
1850000,D,D,Apartment,Paris 16th (75016),3,False,sale,1,5,3,151.0
2895000,D,E,Apartment,Paris 7th (75007),3,False,sale,4,7,3,205.0
1670000,E,E,Apartment,Paris 14th (75014),3,False,sale,7,5,3,110.65
1495000,C,C,Apartment,Paris 17th (75017),3,False,sale,3,4,3,120.29
3100000,D,D,Apartment,Paris 7th (75007),2,False,sale,2,5,2,138.48
2970000,D,D,Apartment,Paris 16th (75016),5,False,sale,5,6,5,181.69
685000,D,B,Apartment,Paris 12th (75012),2,False,sale,5,3,2,65.3
670000,F,C,Apartment,Paris 6th (75006),1,False,sale,5,2,1,37.16
1400000,C,A,Apartment,Paris 9th (75009),3,False,sale,2,5,3,114.47
2985000,C,D,House,Paris 13th (75013),6,False,sale,Ground,7,6,244.15
1690000,D,D,Apartment,Paris 17th (75017),2,False,sale,4,5,2,106.1
2995000,D,B,Apartment,Paris 3rd (75003),4,False,sale,Ground,5,4,160.0
3500000,D,E,Apartment,Paris 6th (75006),3,False,sale,1,5,3,145.35
3400000,C,D,Apartment,Paris 5th (75005),4,False,sale,7,6,4,177.17
473000,C,C,Apartment,Paris 13th (75013),0,False,sale,11,1,0,35.0
860000,E,E,Apartment,Paris 4th (75004),2,False,sale,1,2,2,50.16
2400000,D,C,Apartment,Paris 6th (75006),2,False,sale,6,6,2,165.0
1395000,E,E,Apartment,Paris 15th (75015),2,False,sale,6,5,2,95.05
805000,D,B,Apartment,Paris 9th (75009),2,False,sale,3,3,2,68.0
640000,F,F,Apartment,Paris 8th (75008),1,False,sale,7,2,1,39.36
2290000,C,A,Apartment,Paris 9th (75009),5,False,sale,2,4,5,117.0
2450000,E,E,Apartment,Paris 6th (75006),4,False,sale,5,6,4,163.0
1820000,A,A,Apartment,Paris 15th (75015),1,False,sale,5,4,1,100.43
350000,E,B,Apartment,Paris 6th (75006),1,False,sale,Ground,1,1,23.74
1460000,D,E,Apartment,Paris 17th (75017),2,False,sale,4,3,2,95.1
740000,C,C,Apartment,Paris 13th (75013),2,False,sale,12,3,2,72.13
1290000,E,E,Apartment,Paris 6th (75006),1,False,sale,4,3,1,48.0
450000,D,A,Apartment,Paris 17th (75017),2,False,sale,1,2,2,45.8
975000,D,B,Apartment,Paris 14th (75014),3,False,sale,1,5,3,102.05
488000,D,D,Apartment,Paris 3rd (75003),1,False,sale,2,1,1,30.37
670000,D,E,Apartment,Paris 5th (75005),1,False,sale,2,3,1,52.5
595000,D,D,Apartment,Paris 13th (75013),1,False,sale,2,3,1,58.02
950000,E,E,Apartment,Paris 7th (75007),3,False,sale,3,3,3,58.68
3550000,D,B,Apartment,Paris 8th (75008),3,False,sale,5,4,3,136.05
580000,G,C,Apartment,Paris 7th (75007),2,False,sale,2,2,2,36.71
60000,D,E,Garage/Parking,Paris 16th (75016),0,False,sale,4,1,0,95.0
990000,E,E,Apartment,Paris 14th (75014),2,False,sale,Ground,3,2,67.85
1395000,D,D,Apartment,Paris 7th (75007),2,False,sale,2,3,2,106.67
882000,E,B,Apartment,Paris 6th (75006),1,False,sale,6,2,1,43.01
1310000,C,D,Apartment,Paris 9th (75009),3,False,sale,5,4,3,81.4
2300000,E,D,Apartment,Paris 16th (75016),3,False,sale,2,6,3,153.0
285000,E,B,Apartment,Paris 13th (75013),1,False,sale,5,1,1,21.77
365000,C,A,Apartment,Paris 16th (75016),1,False,sale,1,2,1,25.0
480000,D,B,Apartment,Paris 5th (75005),1,False,sale,4,2,1,39.2
799000,D,D,Apartment,Paris 6th (75006),1,False,sale,3,2,1,45.2
435000,D,D,Apartment,Paris 16th (75016),1,False,sale,3,1,1,28.07
754000,G,C,Apartment,Paris 4th (75004),1,False,sale,1,2,1,56.35
2195000,E,E,Apartment,Paris 17th (75017),2,False,sale,1,5,2,175.52
1180000,E,E,Apartment,Paris 4th (75004),1,False,sale,5,3,1,60.0
2350000,A,A,Apartment,Paris 7th (75007),2,False,sale,3,4,2,106.07
1155000,E,E,Apartment,Paris 11th (75011),2,False,sale,6,4,2,103.41
1880000,D,D,Apartment,Paris 16th (75016),4,False,sale,2,4,4,104.21
2980000,E,B,Apartment,Paris 6th (75006),2,False,sale,3,5,2,158.52
890000,E,E,Apartment,Paris 16th (75016),1,False,sale,2,2,1,62.7
690000,E,B,Apartment,Paris 17th (75017),2,False,sale,3,3,2,48.1
1090000,E,D,Apartment,Paris 16th (75016),2,False,sale,1,3,2,68.0
625000,D,E,Apartment,Paris 5th (75005),1,False,sale,5,3,1,51.8
1700000,C,D,Apartment,Paris 6th (75006),2,False,sale,4,4,2,81.1
2190000,D,F,Apartment,Paris 17th (75017),5,False,sale,3,6,5,184.75
1840000,D,D,Apartment,Paris 6th (75006),2,False,sale,4,3,2,86.96
1345000,D,D,Apartment,Paris 16th (75016),0,False,sale,2,6,0,131.0
1295000,E,F,Apartment,Paris 8th (75008),2,False,sale,4,4,2,108.11
3290000,D,D,Apartment,Paris 8th (75008),3,False,sale,Ground,5,3,210.0
290000,E,D,Apartment,Paris 15th (75015),2,False,sale,9,1,2,26.51
1790000,D,D,Apartment,Paris 8th (75008),3,False,sale,4,4,3,95.5
175000,F,F,Apartment,Paris 16th (75016),1,False,sale,9,1,1,15.93
2324700,C,C,Apartment,Paris 4th (75004),4,False,sale,4,5,4,150.83
2200000,D,C,Apartment,Paris 6th (75006),3,False,sale,4,3,3,80.0
2800000,D,D,Apartment,Paris 6th (75006),3,False,sale,6,5,3,135.05
499000,F,C,Apartment,Paris 3rd (75003),1,False,sale,5,2,1,30.02
2190000,C,C,Apartment,Paris 15th (75015),3,False,sale,5,6,3,110.36
1185000,F,C,Apartment,Paris 7th (75007),3,False,sale,1,4,3,78.5
1395000,C,A,Apartment,Paris 6th (75006),1,False,sale,4,3,1,87.45
1750000,C,D,Apartment,Paris 7th (75007),1,False,sale,1,5,1,119.5
1490000,E,E,Apartment,Paris 9th (75009),2,False,sale,4,6,2,156.02
1550000,D,F,Apartment,Paris 16th (75016),4,False,sale,4,5,4,135.0
180000,G,C,Apartment,Paris 9th (75009),1,False,sale,2,1,1,14.2
1690000,D,B,Apartment,Paris 3rd (75003),3,False,sale,Ground,5,3,113.2
900000,D,D,Apartment,Paris 6th (75006),1,False,sale,3,1,1,68.0
1590000,E,E,Apartment,Paris 17th (75017),3,False,sale,5,5,3,117.0
915000,D,D,Apartment,Paris 16th (75016),2,False,sale,5,2,2,62.83
1627500,D,E,Apartment,Paris 8th (75008),3,False,sale,6,4,3,94.0
1460000,E,E,Apartment,Paris 15th (75015),2,False,sale,11,5,2,110.0
1045000,D,D,Apartment,Paris 11th (75011),2,False,sale,1,3,2,86.37
765000,D,B,Apartment,Paris 13th (75013),2,False,sale,8,3,2,65.68
1575000,E,E,Apartment,Paris 4th (75004),1,False,sale,4,5,1,119.63
1795000,D,D,Apartment,Paris 9th (75009),3,False,sale,2,6,3,153.43
1495000,F,F,Apartment,Paris 17th (75017),3,False,sale,4,5,3,125.0
990000,D,D,Apartment,Paris 7th (75007),1,False,sale,1,3,1,65.16
1160000,D,D,Apartment,Paris 15th (75015),3,False,sale,5,4,3,82.72
990000,D,D,Apartment,Paris 1st (75001),2,False,sale,5,3,2,70.34
500000,D,C,Apartment,Paris 17th (75017),1,False,sale,5,2,1,44.01
2450000,E,B,Apartment,Paris 7th (75007),3,False,sale,5,5,3,149.26
1690000,D,D,Apartment,Paris 16th (75016),3,False,sale,5,6,3,149.64
927347,E,E,Apartment,Paris 16th (75016),3,False,sale,2,3,3,94.04
1590000,B,C,Apartment,Paris 18th (75018),3,False,sale,7,5,3,128.32
1290000,D,B,Apartment,Paris 6th (75006),2,False,sale,3,3,2,57.02
3490000,D,E,Apartment,Paris 7th (75007),5,False,sale,6,6,5,184.0
3500000,E,E,Apartment,Paris 17th (75017),4,False,sale,5,7,4,247.0
2250000,D,D,Apartment,Paris 7th (75007),3,False,sale,3,5,3,135.87
1845000,D,D,Apartment,Paris 16th (75016),4,False,sale,2,4,4,112.48
950000,C,C,Apartment,Paris 17th (75017),2,False,sale,8,3,2,72.1
2100000,E,B,Apartment,Paris 16th (75016),4,False,sale,Ground,6,4,149.65
1195000,F,C,Apartment,Paris 17th (75017),2,False,sale,2,4,2,84.29
290000,F,E,Apartment,Paris 16th (75016),2,False,sale,7,1,2,24.76
2090000,D,D,Apartment,Paris 8th (75008),3,False,sale,6,6,3,138.11
520000,E,B,Apartment,Paris 7th (75007),2,False,sale,4,2,2,35.25
1680000,D,D,Apartment,Paris 6th (75006),2,False,sale,4,5,2,95.46
3200000,E,B,Apartment,Paris 16th (75016),3,False,sale,7,6,3,166.05
740000,F,C,Apartment,Paris 7th (75007),2,False,sale,4,2,2,39.04
940000,E,B,Apartment,Paris 17th (75017),2,False,sale,4,3,2,65.0
2196000,E,E,Apartment,Paris 7th (75007),3,False,sale,4,5,3,134.5
2980000,C,C,Apartment,Paris 5th (75005),6,False,sale,4,6,6,182.52
1890000,E,F,Apartment,Paris 16th (75016),4,False,sale,2,6,4,170.08
1280000,D,D,Apartment,Paris 7th (75007),3,False,sale,3,3,3,93.25
795000,A,A,Apartment,Paris 5th (75005),2,False,sale,7,2,2,42.36
1250000,C,C,Apartment,Paris 7th (75007),2,False,sale,3,3,2,66.65
865000,D,E,Apartment,Paris 12th (75012),2,False,sale,Ground,4,2,85.3
2300000,C,D,Apartment,Paris 5th (75005),2,False,sale,6,5,2,127.11
1695000,E,D,Apartment,Paris 16th (75016),5,False,sale,6,5,5,130.0
2200000,D,E,Apartment,Paris 6th (75006),2,False,sale,5,4,2,119.56
1590000,C,D,Apartment,Paris 8th (75008),2,False,sale,5,5,2,104.52
630000,G,F,Apartment,Paris 7th (75007),1,False,sale,2,2,1,46.75
2800000,A,A,Apartment,Paris 16th (75016),0,False,sale,3,6,0,243.0
1450000,C,A,Apartment,Paris 16th (75016),4,False,sale,5,5,4,140.52
1495000,D,D,Apartment,Paris 16th (75016),3,False,sale,6,4,3,115.03
1250000,E,D,Apartment,Paris 7th (75007),2,False,sale,1,4,2,91.16
2140000,E,D,Apartment,Paris 7th (75007),3,False,sale,4,5,3,119.0
1300000,D,B,Apartment,Paris 7th (75007),0,False,sale,2,5,0,85.7
1990000,F,C,Apartment,Paris 7th (75007),3,False,sale,6,4,3,117.0
1835000,G,F,Apartment,Paris 6th (75006),1,False,sale,3,4,1,107.0
1860000,D,E,Apartment,Paris 16th (75016),3,False,sale,1,6,3,138.62
1995000,D,D,Apartment,Paris 6th (75006),0,False,sale,4,3,0,83.0
699000,C,C,Apartment,Paris 16th (75016),2,False,sale,6,3,2,66.02
295000,D,D,Apartment,Paris 15th (75015),1,False,sale,6,1,1,27.5
2560000,D,D,Apartment,Paris 16th (75016),4,False,sale,3,7,4,196.0
900000,E,B,Apartment,Paris 6th (75006),1,False,sale,Ground,3,1,67.04
2890000,C,C,Apartment,Paris 16th (75016),5,False,sale,3,6,5,150.0
2248000,G,F,Apartment,Paris 6th (75006),2,False,sale,4,5,2,151.0
3150000,F,F,Apartment,Paris 3rd (75003),3,False,sale,5,4,3,126.0
2590000,G,C,House,Paris 17th (75017),6,False,sale,Ground,8,6,187.51
2872000,D,D,Apartment,Paris 14th (75014),2,False,sale,Ground,7,2,160.0
900000,E,E,Apartment,Paris 6th (75006),1,False,sale,3,3,1,68.96
1270000,E,D,Apartment,Paris 16th (75016),2,False,sale,2,3,2,124.22
595000,G,D,Apartment,Paris 7th (75007),1,False,sale,Ground,1,1,32.42
3160000,G,F,Apartment,Paris 16th (75016),5,False,sale,1,5,5,150.0
2495000,D,D,Apartment,Paris 7th (75007),4,False,sale,1,6,4,175.0
270000,G,C,Apartment,Paris 7th (75007),0,False,sale,7,1,0,15.24
830000,D,D,Apartment,Paris 14th (75014),2,False,sale,2,3,2,92.07
3090000,D,D,Apartment,Paris 7th (75007),4,False,sale,4,7,4,179.05
290000,D,D,Apartment,Paris 15th (75015),1,False,sale,2,1,1,28.5
542000,D,D,Apartment,Paris 5th (75005),1,False,sale,4,3,1,36.51
1290000,D,E,Apartment,Paris 18th (75018),2,False,sale,5,5,2,88.15
780000,A,A,Apartment,Paris 6th (75006),2,False,sale,2,2,2,47.66
700000,E,E,Apartment,Paris 6th (75006),1,False,sale,4,2,1,43.29
1575000,D,E,Apartment,Paris 15th (75015),3,False,sale,Top,5,3,110.11
2860000,D,D,Apartment,Paris 3rd (75003),1,False,sale,5,6,1,184.7
65000,D,E,Garage/Parking,Paris 16th (75016),2,False,sale,5,4,2,95.0
1790000,C,C,Apartment,Paris 17th (75017),4,False,sale,5,6,4,117.11
995000,F,F,Apartment,Paris 18th (75018),2,False,sale,3,5,2,118.42
1590000,D,D,Apartment,Paris 16th (75016),3,False,sale,6,4,3,108.0
2600000,E,E,Apartment,Paris 5th (75005),4,False,sale,3,5,4,133.0
470000,G,C,Apartment,Paris 7th (75007),1,False,sale,Ground,2,1,35.74
880000,E,E,Apartment,Paris 16th (75016),1,False,sale,3,3,1,69.04
2050000,D,D,Apartment,Paris 14th (75014),4,False,sale,2,6,4,173.12
1300000,D,E,Apartment,Paris 6th (75006),1,False,sale,Ground,4,1,98.3
1700000,C,C,House,Paris 13th (75013),0,False,sale,Ground,6,0,175.0
1050000,D,D,Apartment,Paris 16th (75016),1,False,sale,3,4,1,79.15
2450000,C,D,Apartment,Paris 7th (75007),3,False,sale,6,5,3,120.43
1249000,A,A,Apartment,Paris 8th (75008),0,False,sale,4,4,0,86.92
